raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
LFQA 081730Z AUTO 03004KT 360V070 CAVOK 27/12 Q1011,LFQA,2023-06-08T17:30:00Z,49.2,4.15,27.0,12.0,30,4,,6.21,29.852362,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,92.0
LFPV 081730Z AUTO 06006KT 030V090 CAVOK 26/11 Q1011 NOSIG,LFPV,2023-06-08T17:30:00Z,48.77,2.2,26.0,11.0,60,6,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,171.0
LFPO 081730Z AUTO 08006KT CAVOK 27/11 Q1011 NOSIG,LFPO,2023-06-08T17:30:00Z,48.72,2.38,27.0,11.0,80,6,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,88.0
LFPN 081730Z AUTO 10007KT 070V130 CAVOK 27/11 Q1011 NOSIG,LFPN,2023-06-08T17:30:00Z,48.75,2.12,27.0,11.0,100,7,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,152.0
LFPG 081730Z 05009KT CAVOK 27/12 Q1011 NOSIG,LFPG,2023-06-08T17:30:00Z,49.02,2.53,27.0,12.0,50,9,,6.21,29.852362,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,107.0
LFPB 081730Z AUTO 06009KT CAVOK 27/13 Q1011 NOSIG,LFPB,2023-06-08T17:30:00Z,48.97,2.42,27.0,13.0,60,9,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,50.0
LFOT 081730Z AUTO 06007KT CAVOK 29/11 Q1008 TEMPO SHRA SCT080CB,LFOT,2023-06-08T17:30:00Z,47.43,0.72,29.0,11.0,60,7,,6.21,29.763779,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,107.0
LFOP 081730Z AUTO 06009KT CAVOK 25/14 Q1012 NOSIG,LFOP,2023-06-08T17:30:00Z,49.37,1.17,25.0,14.0,60,9,,6.21,29.88189,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,149.0
LFOK 081730Z AUTO 05008KT CAVOK 26/11 Q1011 NOSIG,LFOK,2023-06-08T17:30:00Z,48.78,4.15,26.0,11.0,50,8,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,166.0
LFOH 081730Z AUTO 06013KT CAVOK 20/14 Q1012 NOSIG,LFOH,2023-06-08T17:30:00Z,49.52,0.08,20.0,14.0,60,13,,6.21,29.88189,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,87.0
LFOE 081730Z AUTO 07007KT CAVOK 26/11 Q1011 NOSIG,LFOE,2023-06-08T17:30:00Z,49.02,1.22,26.0,11.0,70,7,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,132.0
LFOB 081730Z AUTO 06009KT CAVOK 25/14 Q1011 NOSIG,LFOB,2023-06-08T17:30:00Z,49.47,2.12,25.0,14.0,60,9,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,99.0
LFMU 081730Z AUTO 12010KT 100V180 9999 BKN015 BKN021 23/19 Q1011 TEMPO BKN014 SCT100,LFMU,2023-06-08T17:30:00Z,43.32,3.35,23.0,19.0,120,10,,6.21,29.852362,,,TRUE,,,,,,,,BKN,1500,BKN,2100,,,,,MVFR,,,,,,,,,,,,METAR,14.0
LFMT 081730Z AUTO 16010KT CAVOK 23/18 Q1011 NOSIG,LFMT,2023-06-08T17:30:00Z,43.57,3.97,23.0,18.0,160,10,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,1.0
LFMP 081730Z AUTO 11011KT 9999 FEW037 BKN140 24/17 Q1008 NOSIG,LFMP,2023-06-08T17:30:00Z,42.73,2.87,24.0,17.0,110,11,,6.21,29.763779,,,TRUE,,,TRUE,,,,,FEW,3700,BKN,14000,,,,,VFR,,,,,,,,,,,,METAR,41.0
LFMO 081730Z AUTO 21009KT 170V260 CAVOK 25/17 Q1011 NOSIG,LFMO,2023-06-08T17:30:00Z,44.13,4.87,25.0,17.0,210,9,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,56.0
LFMN 081730Z 14004KT 9999 FEW016 SCT230 23/19 Q1012 NOSIG,LFMN,2023-06-08T17:30:00Z,43.65,7.2,23.0,19.0,140,4,,6.21,29.88189,,,,,,TRUE,,,,,FEW,1600,SCT,23000,,,,,VFR,,,,,,,,,,,,METAR,4.0
LFML 081730Z AUTO 17008KT 150V210 CAVOK 24/17 Q1011 NOSIG,LFML,2023-06-08T17:30:00Z,43.45,5.22,24.0,17.0,170,8,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
LFMK 081730Z AUTO 08017KT CAVOK 22/16 Q1009 BECMG 08022G32KT BKN014,LFMK,2023-06-08T17:30:00Z,43.22,2.32,22.0,16.0,80,17,,6.21,29.793306,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,124.0
LFMI 081730Z AUTO 17009KT 140V210 9999 FEW021 24/17 Q1011 NOSIG,LFMI,2023-06-08T17:30:00Z,43.52,4.93,24.0,17.0,170,9,,6.21,29.852362,,,TRUE,,,TRUE,,,,,FEW,2100,,,,,,,VFR,,,,,,,,,,,,METAR,20.0
LFMH 081730Z AUTO 22009KT 180V260 CAVOK 25/12 Q1010,LFMH,2023-06-08T17:30:00Z,45.52,4.28,25.0,12.0,220,9,,6.21,29.822834,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,400.0
LFMD 081730Z AUTO 14004KT 090V190 CAVOK 23/18 Q1012 NOSIG,LFMD,2023-06-08T17:30:00Z,43.53,6.95,23.0,18.0,140,4,,6.21,29.88189,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
LFMC 081730Z AUTO 23006KT 200V260 9999 ////// 26/14 Q1011,LFMC,2023-06-08T17:30:00Z,43.37,6.38,26.0,14.0,230,6,,6.21,29.852362,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,79.0
LFLY 081730Z AUTO 17013KT 130V200 CAVOK 26/14 Q1010 NOSIG,LFLY,2023-06-08T17:30:00Z,45.72,4.95,26.0,14.0,170,13,,6.21,29.822834,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,197.0
LFLX 081730Z AUTO 08006KT 050V110 CAVOK 28/13 Q1008 TEMPO VRB15G25KT SHRA SCT080TCU,LFLX,2023-06-08T17:30:00Z,46.87,1.73,28.0,13.0,80,6,,6.21,29.763779,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,157.0
LFLV 081730Z AUTO 16006KT CAVOK 28/13 Q1009,LFLV,2023-06-08T17:30:00Z,46.17,3.38,28.0,13.0,160,6,,6.21,29.793306,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,248.0
LFLU 081730Z AUTO 21009KT CAVOK 25/15 Q1011,LFLU,2023-06-08T17:30:00Z,44.92,4.98,25.0,15.0,210,9,,6.21,29.852362,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,162.0
LFLS 081730Z AUTO 22007KT 190V250 CAVOK 24/15 Q1011 NOSIG,LFLS,2023-06-08T17:30:00Z,45.37,5.32,24.0,15.0,220,7,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,386.0
LFLP 081730Z AUTO 21010KT 9999 ///CB 24/15 Q1012 BECMG FEW050,LFLP,2023-06-08T17:30:00Z,45.92,6.1,24.0,15.0,210,10,,6.21,29.88189,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,460.0
LFLN 081730Z AUTO 09004KT 060V120 CAVOK 28/12 Q1009 TEMPO FEW070TCU,LFLN,2023-06-08T17:30:00Z,46.42,4.02,28.0,12.0,90,4,,6.21,29.793306,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,238.0
LFLL 081730Z 17013KT CAVOK 26/14 Q1010 NOSIG,LFLL,2023-06-08T17:30:00Z,45.72,5.07,26.0,14.0,170,13,,6.21,29.822834,,,,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,234.0
LFLH 081730Z AUTO 15006KT 9999 ///TCU 28/13 Q1009,LFLH,2023-06-08T17:30:00Z,46.83,4.82,28.0,13.0,150,6,,6.21,29.793306,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,190.0
LFLC 081730Z AUTO 18006KT 150V210 CAVOK 26/15 Q1009 TEMPO FEW065TCU,LFLC,2023-06-08T17:30:00Z,45.78,3.17,26.0,15.0,180,6,,6.21,29.793306,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,325.0
LFLB 081730Z AUTO 16004KT 9999 FEW056 BKN100 25/17 Q1011 NOSIG,LFLB,2023-06-08T17:30:00Z,45.63,5.87,25.0,17.0,160,4,,6.21,29.852362,,,TRUE,,,TRUE,,,,,FEW,5600,BKN,10000,,,,,VFR,,,,,,,,,,,,METAR,234.0
LFKJ 081730Z AUTO 22006KT CAVOK 25/18 Q1012 NOSIG,LFKJ,2023-06-08T17:30:00Z,41.92,8.8,25.0,18.0,220,6,,6.21,29.88189,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,9.0
LFKF 081730Z AUTO 08007KT 050V120 CAVOK 24/16 Q1012 NOSIG,LFKF,2023-06-08T17:30:00Z,41.5,9.08,24.0,16.0,80,7,,6.21,29.88189,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,15.0
LFKC 081730Z AUTO 33007KT CAVOK 23/18 Q1012 NOSIG,LFKC,2023-06-08T17:30:00Z,42.52,8.8,23.0,18.0,330,7,,6.21,29.88189,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,38.0
LFKB 081730Z AUTO 13006KT 100V160 CAVOK 24/17 Q1012 NOSIG,LFKB,2023-06-08T17:30:00Z,42.55,9.48,24.0,17.0,130,6,,6.21,29.88189,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,7.0
LFJR 081730Z AUTO 06009KT CAVOK 28/11 Q1008,LFJR,2023-06-08T17:30:00Z,47.57,-0.32,28.0,11.0,60,9,,6.21,29.763779,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,50.0
LFJL 081730Z AUTO 05006KT CAVOK 26/11 Q1012 TEMPO FEW070CB,LFJL,2023-06-08T17:30:00Z,48.97,6.25,26.0,11.0,50,6,,6.21,29.88189,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,259.0
LFGA 081730Z AUTO 02008KT CAVOK 27/09 Q1011,LFGA,2023-06-08T17:30:00Z,48.1,7.35,27.0,9.0,20,8,,6.21,29.852362,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,191.0
LFCR 081730Z AUTO 13011KT CAVOK 22/13 Q1011 NOSIG,LFCR,2023-06-08T17:30:00Z,44.4,2.47,22.0,13.0,130,11,,6.21,29.852362,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,576.0
LFCK 081730Z AUTO 13023KT CAVOK 22/15 Q1009 BECMG 12022G32KT,LFCK,2023-06-08T17:30:00Z,43.55,2.28,22.0,15.0,130,23,,6.21,29.793306,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,223.0
LFBZ 081730Z AUTO 13006KT 090V170 CAVOK 29/15 Q1006 TEMPO SCT050CB,LFBZ,2023-06-08T17:30:00Z,43.47,-1.53,29.0,15.0,130,6,,6.21,29.704725,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,70.0
LFBY 081730Z AUTO 10005KT 070V140 //// // ////// 28/19 Q1006,LFBY,2023-06-08T17:30:00Z,43.68,-1.07,28.0,19.0,100,5,,,29.704725,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,32.0
LFBX 081730Z AUTO /////KT CAVOK 27/18 Q1008,LFBX,2023-06-08T17:30:00Z,45.2,0.82,27.0,18.0,,,,6.21,29.763779,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,97.0
LFBP 081730Z AUTO 07004KT 040V100 9999 SCT042 SCT048 BKN066 27/18 Q1007 NOSIG,LFBP,2023-06-08T17:30:00Z,43.38,-0.42,27.0,18.0,70,4,,6.21,29.734253,,,TRUE,,,TRUE,,,,,SCT,4200,SCT,4800,BKN,6600,,,VFR,,,,,,,,,,,,METAR,182.0
LFBO 081730Z AUTO 15009KT CAVOK 25/16 Q1008 NOSIG,LFBO,2023-06-08T17:30:00Z,43.62,1.37,25.0,16.0,150,9,,6.21,29.763779,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,150.0
LFBM 081730Z AUTO 09005KT 060V130 CAVOK 27/19 Q1007 TEMPO 3000 SHRA BKN040CB,LFBM,2023-06-08T17:30:00Z,43.92,-0.5,27.0,19.0,90,5,,6.21,29.734253,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,56.0
LFBL 081730Z AUTO 17006KT 9999 ///TCU 25/15 Q1010 TEMPO TSRA BKN040CB,LFBL,2023-06-08T17:30:00Z,45.87,1.17,25.0,15.0,170,6,,6.21,29.822834,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,402.0
LFBI 081730Z AUTO 33005KT 310V010 9999 FEW034/// BKN086/// BKN120/// ///CB 25/17 Q1007 BECMG NSC,LFBI,2023-06-08T17:30:00Z,46.58,0.32,25.0,17.0,330,5,,6.21,29.734253,,,TRUE,,,,,,,,FEW,3400,BKN,8600,BKN,12000,,,VFR,,,,,,,,,,,,METAR,117.0
LFBH 081730Z AUTO 35006KT 9999 FEW035/// SCT066/// OVC100/// ///TCU 24/18 Q1007 TEMPO VRB15G25KT 4500 -SHRA BKN070CB,LFBH,2023-06-08T17:30:00Z,46.18,-1.2,24.0,18.0,350,6,,6.21,29.734253,,,TRUE,,,,,,,,FEW,3500,SCT,6600,OVC,10000,,,VFR,,,,,,,,,,,,METAR,18.0
LFBG 081730Z AUTO 16009KT 9999 FEW048 SCT150 28/17 Q1007 TEMPO 4000 TSRA SCT070CB,LFBG,2023-06-08T17:30:00Z,45.67,-0.32,28.0,17.0,160,9,,6.21,29.734253,,,TRUE,,,,,,,,FEW,4800,SCT,15000,,,,,VFR,,,,,,,,,,,,METAR,28.0
LFBF 081730Z AUTO 13006KT 080V190 CAVOK 24/15 Q1008,LFBF,2023-06-08T17:30:00Z,43.53,1.37,24.0,15.0,130,6,,6.21,29.763779,,,TRUE,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,159.0
LFBE 081730Z AUTO 11003KT 070V140 CAVOK 27/18 Q1007 NOSIG,LFBE,2023-06-08T17:30:00Z,44.82,0.52,27.0,18.0,110,3,,6.21,29.734253,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,49.0
LFBD 081730Z AUTO 09004KT 050V130 9999 ///CB 26/18 Q1007 TEMPO VRB15G30KT 3000 TSRA,LFBD,2023-06-08T17:30:00Z,44.82,-0.7,26.0,18.0,90,4,,6.21,29.734253,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,48.0
LFBC 081730Z AUTO 08005KT 9999 ///CB 26/20 Q1006 TEMPO 2900 TSRA BECMG SCT040 BKN090,LFBC,2023-06-08T17:30:00Z,44.52,-1.12,26.0,20.0,80,5,,6.21,29.704725,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,22.0
LFBA 081730Z AUTO 12006KT 9999 FEW048 SCT060 BKN200 27/18 Q1007 TEMPO FEW050CB SCT120,LFBA,2023-06-08T17:30:00Z,44.17,0.6,27.0,18.0,120,6,,6.21,29.734253,,,TRUE,,,,,,,,FEW,4800,SCT,6000,BKN,20000,,,VFR,,,,,,,,,,,,METAR,68.0
LFAT 081730Z AUTO 04012KT 010V070 CAVOK 19/13 Q1013 NOSIG,LFAT,2023-06-08T17:30:00Z,50.52,1.62,19.0,13.0,40,12,,6.21,29.911417,,,TRUE,,,TRUE,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,2.0
LFAC 081730Z AUTO 03013KT 9999 OVC008 15/13 Q1015,LFAC,2023-06-08T17:30:00Z,50.97,1.95,15.0,13.0,30,13,,6.21,29.970472,,,TRUE,,,,,,,,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,3.0
LEJR 081730Z 23014KT 9999 BKN014 24/20 Q1010,LEJR,2023-06-08T17:30:00Z,36.75,-6.07,24.0,20.0,230,14,,6.21,29.822834,,,,,,,,,,,BKN,1400,,,,,,,MVFR,,,,,,,,,,,,METAR,25.0
LDZD 081730Z 27008KT 9999 FEW040 24/17 Q1012 BECMG 30005KT,LDZD,2023-06-08T17:30:00Z,44.1,15.33,24.0,17.0,270,8,,6.21,29.88189,,,,,,,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,82.0
LDZA 081730Z 27003KT 220V340 9999 FEW040 24/16 Q1012 NOSIG,LDZA,2023-06-08T17:30:00Z,45.72,16.07,24.0,16.0,270,3,,6.21,29.88189,,,,,,TRUE,,,,,FEW,4000,,,,,,,VFR,,,,,,,,,,,,METAR,103.0
LDSP 081730Z 22007KT 180V240 CAVOK 25/18 Q1011 BECMG 33005KT,LDSP,2023-06-08T17:30:00Z,43.53,16.3,25.0,18.0,220,7,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,16.0
LDRI 081730Z VRB02KT CAVOK 25/15 Q1011,LDRI,2023-06-08T17:30:00Z,45.22,14.57,25.0,15.0,0,2,,6.21,29.852362,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,80.0
LDPL 081730Z 28006KT CAVOK 24/16 Q1012 BECMG 30005KT,LDPL,2023-06-08T17:30:00Z,44.88,13.92,24.0,16.0,280,6,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,63.0
LDOS 081730Z 11004KT 9999 FEW037 21/18 Q1012,LDOS,2023-06-08T17:30:00Z,45.47,18.82,21.0,18.0,110,4,,6.21,29.88189,,,,,,,,,,,FEW,3700,,,,,,,VFR,,,,,,,,,,,,METAR,82.0
LDDU 081730Z 30008KT CAVOK 23/16 Q1012 BECMG 33004KT,LDDU,2023-06-08T17:30:00Z,42.57,18.27,23.0,16.0,300,8,,6.21,29.88189,,,,,,,,,,,CAVOK,,,,,,,,VFR,,,,,,,,,,,,METAR,156.0
LBWN 081730Z AUTO 10008KT 9999 NCD 20/11 Q1014 NOSIG,LBWN,2023-06-08T17:30:00Z,43.22,27.82,20.0,11.0,100,8,,6.21,29.940945,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,74.0
LBSF 081730Z 06006KT 9999 BKN085 21/14 Q1014 NOSIG,LBSF,2023-06-08T17:30:00Z,42.65,23.37,21.0,14.0,60,6,,6.21,29.940945,,,,,,TRUE,,,,,BKN,8500,,,,,,,VFR,,,,,,,,,,,,METAR,592.0
LBPD 081730Z AUTO 12005KT 9999 NCD 22/11 Q1013 NOSIG,LBPD,2023-06-08T17:30:00Z,42.05,24.85,22.0,11.0,120,5,,6.21,29.911417,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,182.0
LBGO 081730Z AUTO 08003KT 9999 NCD 22/15 Q1013 NOSIG,LBGO,2023-06-08T17:30:00Z,43.15,25.72,22.0,15.0,80,3,,6.21,29.911417,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,84.0
LBBG 081730Z AUTO 08008KT 9999 NCD 21/13 Q1014 NOSIG,LBBG,2023-06-08T17:30:00Z,42.57,27.52,21.0,13.0,80,8,,6.21,29.940945,,,TRUE,,,TRUE,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,41.0
KSUT 081730Z AUTO 21003KT 10SM CLR 19/12 A2973 RMK AO2 T01850116,KSUT,2023-06-08T17:30:00Z,33.93,-78.08,18.5,11.6,210,3,,10.0,29.731298,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,6.0
KSTJ 081730Z 07008KT 9SM SCT020 24/18 A2988 RMK AO2 T02390183,KSTJ,2023-06-08T17:30:00Z,39.77,-94.92,23.9,18.3,70,8,,9.0,29.878937,,,,TRUE,,,,,,,SCT,2000,,,,,,,VFR,,,,,,,,,,,,SPECI,247.0
KS71 081730Z AUTO 09004KT 10SM 23/18 A3000 ,KS71,2023-06-08T17:30:00Z,48.6,-109.25,23.0,18.0,90,4,,10.0,30.0,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,736.0
KS59 081730Z AUTO 25003KT 10SM 26/13 A2990 ,KS59,2023-06-08T17:30:00Z,48.28,-115.48,26.0,13.0,250,3,,10.0,29.899607,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,793.0
KRIC 081730Z 34004KT 4SM HZ FEW037 FEW060 SCT080 19/14 A2969 RMK AO2 RAE27 TSE24 P0002 T01890139,KRIC,2023-06-08T17:30:00Z,37.52,-77.32,18.9,13.9,340,4,,4.0,29.68996,,,,TRUE,,,,,,HZ,FEW,3700,FEW,6000,SCT,8000,,,MVFR,,,,,,0.02,,,,,,SPECI,51.0
KRHP 081730Z AUTO 01009G14KT 10SM CLR 23/08 A2982 RMK AO2 T02300075,KRHP,2023-06-08T17:30:00Z,35.18,-83.85,23.0,7.5,10,9,14,10.0,29.819881,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,515.0
KRCZ 081730Z AUTO 31007KT 10SM CLR 24/11 A2974 RMK AO2 T02420105,KRCZ,2023-06-08T17:30:00Z,34.88,-79.77,24.2,10.5,310,7,,10.0,29.740158,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,110.0
KQFX 081730Z AUTO 24002KT 9999 OVC021 20/17 A2959 RMK A02 TSNO,KQFX,2023-06-08T17:30:00Z,,,20.0,17.0,240,2,,6.21,29.589567,,,TRUE,TRUE,,,TRUE,,,,OVC,2100,,,,,,,MVFR,,,,,,,,,,,,METAR,
KQFV 081730Z AUTO 19001KT 9999 FEW008 SCT041 BKN075 15/15 A2964 RMK A02 TSNO,KQFV,2023-06-08T17:30:00Z,,,15.0,15.0,190,1,,6.21,29.639763,,,TRUE,TRUE,,,TRUE,,,,FEW,800,SCT,4100,BKN,7500,,,VFR,,,,,,,,,,,,METAR,
KQFU 081730Z AUTO 16001KT 9999 BKN003 OVC010 16/16 A2965 RMK A02 TSNO,KQFU,2023-06-08T17:30:00Z,,,16.0,16.0,160,1,,6.21,29.648623,,,TRUE,TRUE,,,TRUE,,,,BKN,300,OVC,1000,,,,,LIFR,,,,,,,,,,,,METAR,
KQFT 081730Z AUTO 03003KT 4000 -RA OVC009 17/16 A2960 RMK A02 TSNO,KQFT,2023-06-08T17:30:00Z,,,17.0,16.0,30,3,,2.49,29.601377,,,TRUE,TRUE,,,TRUE,,,-RA,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,
KQFB 081730Z AUTO 23001KT 4000 HZ CLR 19/16 A2970 RMK A02 TSNO,KQFB,2023-06-08T17:30:00Z,,,19.0,16.0,230,1,,2.49,29.698818,,,TRUE,TRUE,,,TRUE,,,HZ,CLR,,,,,,,,IFR,,,,,,,,,,,,METAR,
KQEX 081730Z AUTO 18006KT 9999 CLR 24/16 / RMK A02 TSNO,KQEX,2023-06-08T17:30:00Z,,,24.0,16.0,180,6,,6.21,,,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEW 081730Z AUTO 12002KT 9999 BKN044 19/17 A2961 RMK A02 TSNO,KQEW,2023-06-08T17:30:00Z,,,19.0,17.0,120,2,,6.21,29.610237,,,TRUE,TRUE,,,TRUE,,,,BKN,4400,,,,,,,VFR,,,,,,,,,,,,METAR,
KQEV 081730Z AUTO 23004KT 9999 OVC011 20/18 A2959 RMK A02 TSNO,KQEV,2023-06-08T17:30:00Z,,,20.0,18.0,230,4,,6.21,29.589567,,,TRUE,TRUE,,,TRUE,,,,OVC,1100,,,,,,,MVFR,,,,,,,,,,,,METAR,
KQEQ 081730Z AUTO 01003KT 2000 BR OVC008 20/21 / RMK A02 TSNO,KQEQ,2023-06-08T17:30:00Z,,,20.0,21.0,10,3,,1.24,,,,TRUE,TRUE,,,TRUE,,,BR,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,
KQEP 081730Z AUTO 02002KT 2000 BR OVC009 19/18 A2962 RMK A02 TSNO,KQEP,2023-06-08T17:30:00Z,,,19.0,18.0,20,2,,1.24,29.619095,,,TRUE,TRUE,,,TRUE,,,BR,OVC,900,,,,,,,IFR,,,,,,,,,,,,METAR,
KQEN 081730Z AUTO 13005G14KT M0400 FG CLR 12/12 A2963 RMK A02 TSNO,KQEN,2023-06-08T17:30:00Z,,,12.0,12.0,130,5,14,0.25,29.630905,,,TRUE,TRUE,,,TRUE,,,FG,CLR,,,,,,,,LIFR,,,,,,,,,,,,METAR,
KQEJ 081730Z AUTO 34003KT 0800 -RA OVC035 15/13 A2961 RMK A02 TSNO,KQEJ,2023-06-08T17:30:00Z,,,15.0,13.0,340,3,,0.5,29.610237,,,TRUE,TRUE,,,TRUE,,,-RA,OVC,3500,,,,,,,LIFR,,,,,,,,,,,,METAR,
KQEI 081730Z AUTO 15001KT 4800 RA FEW017 FEW019 BKN039 OVC049 15/15 A2962 RMK A02 TSNO,KQEI,2023-06-08T17:30:00Z,,,15.0,15.0,150,1,,2.98,29.619095,,,TRUE,TRUE,,,TRUE,,,RA,FEW,1700,FEW,1900,BKN,3900,OVC,4900,IFR,,,,,,,,,,,,METAR,
